evento_id,estudiante_id,sesion_num,tipo_asistencia,timestamp,literal
c7c2f0b2-2a4b-41d6-8bfd-cb3e77ab7d58,43,1,GRABACIÓN,2024-02-03T15:02:29.963900,
5e19eb65-eed4-4b42-a521-74e740e251f4,44,1,GRABACIÓN,2024-02-05T23:57:03.382194,
d7b61a14-b9c2-4f9b-b5e7-5a3a02253dec,45,1,GRABACIÓN,2024-02-07T09:52:31.016895,
1beddbb0-c11d-48a4-832e-f8a1b6c48a4c,46,1,SIN ASISTENCIA,2024-02-04T06:12:49.644471,
724272d3-9c04-402f-b7b8-a545c6ce4f34,47,1,EN VIVO,2024-02-05T07:48:40.402130,
8befb779-e5af-43af-ae9b-423ecadbf55b,48,1,EN VIVO,2024-02-06T08:31:56.706937,
6e13436b-f7ae-455b-b2cd-c747bd013b3d,49,1,SIN ASISTENCIA,2024-02-05T05:04:50.574066,
5854da3e-bee0-4f69-aec6-d9ea4a5c2a1d,50,1,EN VIVO,2024-02-04T19:01:28.129236,
fa54ea2e-5445-4db8-8e00-405f994d7f1e,51,1,GRABACIÓN,2024-02-07T06:29:59.107827,
3406e3fb-a9ec-409e-9c71-5dae3eeab571,52,1,EN VIVO,2024-02-04T09:34:59.807825,
b07ec202-4803-4487-9261-01fa0955df73,53,1,SIN ASISTENCIA,2024-02-07T12:59:33.509494,
f4ddcc9f-0ee7-4bef-b11a-c422c30c43dd,54,1,GRABACIÓN,2024-02-07T02:01:54.921088,
66660cda-d751-401e-9dfa-5d0e3473d371,55,1,EN VIVO,2024-02-04T21:01:06.264656,
a9650042-4b82-41d8-8317-01d7cfb37e77,56,1,GRABACIÓN,2024-02-06T18:24:10.508359,
cad41230-3a8e-4207-9164-3d9c4f97deb3,57,1,SIN ASISTENCIA,2024-02-05T02:53:18.178750,
325f5b9b-f12d-4821-9abe-a836066b803a,58,1,EN VIVO,2024-02-05T00:16:10.118650,
a892d6b6-f5f8-475d-ac04-3deb707e6119,59,1,GRABACIÓN,2024-02-05T07:14:55.123086,
4476feb7-9ff0-46ed-924a-b61de8a37ef0,60,1,EN VIVO,2024-02-05T17:11:38.591256,
b9ad70d5-bf99-48f2-a5e5-d9c1a034e184,61,1,EN VIVO,2024-02-06T19:52:33.591756,
5f2c364e-f8fb-44f6-b4ba-5819258e599d,62,1,SIN ASISTENCIA,2024-02-07T08:33:57.132599,
c6888d0a-2ddc-4e95-a024-516fbf0b6c9e,63,1,GRABACIÓN,2024-02-06T21:36:14.652439,
59187c0b-39ef-4303-856a-67a13bce6cfe,64,1,GRABACIÓN,2024-02-04T13:56:37.958978,
bba6cc54-c38e-4ac4-9522-429922e7f974,65,1,EN VIVO,2024-02-04T21:26:36.250458,
a04e304a-0563-4bd1-b055-6ecf758c78e7,66,1,GRABACIÓN,2024-02-05T17:17:38.213905,
0d319b7d-a9e3-4576-96a5-771b7e26a438,67,1,GRABACIÓN,2024-02-05T02:02:44.495578,
12af2669-d45b-47fe-9b70-bed26518509c,68,1,EN VIVO,2024-02-05T22:52:31.883138,
59659e29-b99d-4a5e-9754-a10a377a433b,69,1,GRABACIÓN,2024-02-05T04:17:11.887635,
f2142568-0b11-4b77-8b02-efa0f47defb0,70,1,GRABACIÓN,2024-02-06T04:29:41.677446,
09f863b5-4586-4f40-b318-c1b30235b053,71,1,GRABACIÓN,2024-02-06T15:08:12.738482,
ad553256-ea7b-4b31-b7e4-e10141201d1d,72,1,SIN ASISTENCIA,2024-02-07T13:14:00.552495,
20e25d39-6b1c-4383-b228-b3daff6163bd,73,1,SIN ASISTENCIA,2024-02-05T07:45:25.732571,
ab4cc590-07a8-430c-b6f9-555ff26658b9,74,1,EN VIVO,2024-02-04T02:09:42.113866,
20487ab7-4efd-4769-b100-b2899f0ad3b4,75,1,GRABACIÓN,2024-02-05T21:56:13.826871,
5cca33bf-07ab-4d63-b147-046942b72f8c,76,1,EN VIVO,2024-02-03T14:43:47.826773,
ed661625-7225-47b5-9a8c-4d2a840c7227,77,1,EN VIVO,2024-02-05T21:14:25.857263,
a2e90fd5-b205-407a-95a7-143a0efc3110,78,1,EN VIVO,2024-02-05T08:48:40.349064,
be9d4666-d0b5-4a4b-827b-2daf690c45cd,79,1,GRABACIÓN,2024-02-06T01:50:13.000597,
01c89ea6-36cb-405a-bb9a-1f710e98e496,80,1,GRABACIÓN,2024-02-05T14:06:38.704506,
f4ad6b8f-5aa4-4bc1-b614-7cf2bbf5ca56,81,1,GRABACIÓN,2024-02-06T00:40:19.698284,
a1cdcb92-8c7c-4daf-9a72-9103c067f297,82,1,GRABACIÓN,2024-02-06T00:54:08.264726,
5afba008-c43e-4be8-86da-aff7e29b8767,83,1,EN VIVO,2024-02-06T09:48:43.212444,
f5f8822b-a6d5-43bd-aefd-d3408b7e0680,84,1,GRABACIÓN,2024-02-06T18:16:01.891149,
1d6811a9-a6c5-487e-97b8-7f5ca6155ce6,85,1,EN VIVO,2024-02-04T01:50:01.146021,
f1334f39-4be5-4e88-b941-34485186cb75,86,1,GRABACIÓN,2024-02-07T10:41:07.517778,
1c0d46a6-73d6-4d2e-a634-650f37947335,87,1,EN VIVO,2024-02-06T05:37:32.049998,
aebdef09-d4bf-4bbb-bd95-25bddcb7650a,88,1,EN VIVO,2024-02-03T16:42:27.991574,
25f85a2b-bdd8-4976-9c8f-095a7fe80532,89,1,GRABACIÓN,2024-02-07T02:06:51.675611,
715316d2-e3a8-48b7-9200-ac270badba0a,90,1,EN VIVO,2024-02-03T23:39:14.355788,
7c9d4c25-b85d-4052-b8b6-835dca1b12c2,91,1,GRABACIÓN,2024-02-05T05:41:23.216699,
91d33461-0493-4b89-9682-cbac12a17e22,92,1,EN VIVO,2024-02-07T04:32:32.510968,
0df832cf-40d6-40db-a269-a7e8905e5391,93,1,SIN ASISTENCIA,2024-02-03T22:39:07.651998,
750470cc-987e-4189-a741-6b71e66bf185,94,1,EN VIVO,2024-02-04T01:48:55.915787,
a98e7d77-b644-4f02-a6bb-3fc969021ad7,95,1,EN VIVO,2024-02-06T13:59:37.298640,
7b5d85ef-75dd-4c62-97f8-e5d89c05b5f3,96,1,EN VIVO,2024-02-04T10:56:58.208441,
d9c2e024-77a2-436b-a884-e2b0485a0cae,97,1,GRABACIÓN,2024-02-03T23:40:11.996038,
ce80af49-5631-4453-be4d-3bfd953c52e7,98,1,EN VIVO,2024-02-06T14:15:58.022651,
67abd765-a190-4cee-8daf-c7bf8d2655f8,99,1,EN VIVO,2024-02-06T11:26:28.831905,
4a737e37-ff7f-4cc0-b7f0-81eca20b833c,100,1,GRABACIÓN,2024-02-03T17:51:44.659866,
7ef3a442-385a-4c18-bac0-1ea84b5adc81,101,1,SIN ASISTENCIA,2024-02-03T17:42:47.270108,
f1f72fc0-5da2-4014-abf1-6a7fcb125284,102,1,SIN ASISTENCIA,2024-02-03T16:32:23.465681,
840e82c5-411c-4711-a91f-ce4f4c9ada3f,103,1,EN VIVO,2024-02-04T22:11:08.048738,
07f571c7-1eeb-42db-b8f3-55f83b333d1e,104,1,GRABACIÓN,2024-02-06T22:46:24.969971,
49d0215d-8d21-4576-854f-1ecaa0588e1b,105,1,EN VIVO,2024-02-04T20:15:30.343772,
620a3128-1df5-4623-be4d-c6f7b1f8fd4e,106,1,EN VIVO,2024-02-04T05:11:28.489172,
afd8394b-5b80-4210-86b4-7b5d59d1ce41,107,1,GRABACIÓN,2024-02-06T18:16:05.072881,
30194f03-bfeb-42c2-802c-62a9070c597e,108,1,EN VIVO,2024-02-06T05:22:27.823518,
2bc2d21f-d949-4bd5-8ee6-d4bbe76bf35a,109,1,EN VIVO,2024-02-05T17:45:23.798158,
469c0fdb-1e67-419e-9ae8-ff9f207fd1ce,110,1,SIN ASISTENCIA,2024-02-05T00:51:41.380743,
c2aa73bc-7057-4ab1-8003-58516aa2cd89,111,1,SIN ASISTENCIA,2024-02-06T19:15:01.505517,
0d25f5ff-40c1-4bd6-8930-11699d88cd64,112,1,SIN ASISTENCIA,2024-02-04T11:45:26.920968,
defd5b1f-59cd-47d7-8c50-4fd95fd9d3dc,113,1,GRABACIÓN,2024-02-05T17:46:17.512180,
96f716ab-4451-4468-ad13-c9efe394498c,114,1,EN VIVO,2024-02-05T03:20:57.463051,
bfab8949-09d9-4da5-95ee-a170f03ea2f1,115,1,EN VIVO,2024-02-03T14:59:41.664190,
9a65a312-ff51-46fd-9ebe-cceed05ee583,116,1,EN VIVO,2024-02-05T05:04:30.874761,
9316e138-e816-456e-bbe5-d662ebbe42e8,117,1,GRABACIÓN,2024-02-05T11:43:10.342831,
13351e79-d885-451f-8f1e-9331025002c6,118,1,EN VIVO,2024-02-04T06:06:06.735012,
8a92f201-89d5-4658-9da5-32f72ffa6893,119,1,EN VIVO,2024-02-05T01:43:18.992528,
a47a39dd-76ab-4524-affa-acc071f3bbf6,120,1,GRABACIÓN,2024-02-03T13:10:24.478786,
