evento_id,estudiante_id,sesion_num,tipo_asistencia,timestamp,literal
ac4c5d81-a725-48d9-a20a-e40349a8e929,3,8,SIN ASISTENCIA,2024-04-01T12:03:16.153361,
1fd24bdc-0f72-4c15-9deb-54ae724deb3d,4,1,EN VIVO,2024-02-04T10:33:18.034453,
f9f15d62-6fb7-44b7-9f94-fb73b90ea9ec,4,2,GRABACIÓN,2024-02-14T10:14:58.273896,
2c530df5-496a-43cb-b67d-0e91ae8f0dee,4,3,SIN ASISTENCIA,2024-02-23T00:59:06.899527,
a97c674e-71c0-4851-b39c-ec640939ac60,4,4,SIN ASISTENCIA,2024-03-01T19:08:45.684172,
3d2c7971-5263-46f6-ada0-2597faef6a09,4,5,GRABACIÓN,2024-03-09T10:47:19.616756,
be7d7bf1-abbe-4913-9624-4badeabf9a8e,4,6,SIN ASISTENCIA,2024-03-17T01:10:45.452897,
182b2833-01ee-49da-a3da-7dd753ea9317,4,7,SIN ASISTENCIA,2024-03-23T06:06:28.781987,
9407a3c2-7531-49f8-914d-3315e7e3b729,4,8,SIN ASISTENCIA,2024-03-29T23:21:56.696337,
73158887-7c27-4eb7-9b9c-dcd4900bc823,5,1,GRABACIÓN,2024-02-05T12:24:53.277527,
440da3ae-9146-4fe0-bf48-81f70fb010da,5,2,SIN ASISTENCIA,2024-02-14T05:24:20.580104,
319a5993-2d63-4f87-8834-9a9fd8c63d87,5,3,SIN ASISTENCIA,2024-02-21T19:21:05.147045,
515d8964-c45c-4d91-90cb-eb121fb7eacf,5,4,SIN ASISTENCIA,2024-02-29T01:01:47.982890,
b040d99f-9fc7-4b95-a91b-e86dc8da45cf,5,5,SIN ASISTENCIA,2024-03-07T13:32:41.195060,
7abcdf0d-2e9f-4f76-80b1-d4d7d02b5d4c,5,6,SIN ASISTENCIA,2024-03-15T01:28:35.319327,
47378e2b-533e-4606-b1ce-97725668fe42,5,7,SIN ASISTENCIA,2024-03-23T04:40:37.770813,
32bfc120-2b52-4fcc-9910-128e4f044fbd,5,8,SIN ASISTENCIA,2024-04-02T16:24:04.120392,
72a5e10a-dc9b-4653-890d-4d50bdf0b8d6,6,1,SIN ASISTENCIA,2024-02-04T17:26:38.720447,
58727e1f-19b8-4c1c-96b7-9b4944bd2d23,6,2,EN VIVO,2024-02-12T18:45:38.591665,
4fb531dd-ed60-4e7b-b873-69cdd06db542,6,3,SIN ASISTENCIA,2024-02-20T02:16:52.208387,
9d052ee8-616f-46c6-9e45-d5327715a386,6,4,SIN ASISTENCIA,2024-02-29T17:58:05.263969,
55d04477-ac02-42e1-ae67-924d9db273d8,6,5,SIN ASISTENCIA,2024-03-09T10:23:14.153620,
92f0b1a1-dc00-429d-a806-9886e0006255,6,6,SIN ASISTENCIA,2024-03-16T00:53:45.004758,
8511a1cf-4ce3-4790-a33c-3678447c149b,6,7,SIN ASISTENCIA,2024-03-23T03:15:26.519621,
c113b812-2141-4192-b998-df26328853da,6,8,SIN ASISTENCIA,2024-03-30T13:41:04.324671,
b2c4284b-605b-40ef-9ba7-909ceca2280a,7,1,SIN ASISTENCIA,2024-02-04T04:25:41.518881,
bb0acfb4-39d9-449e-9ab4-31173eb2cabb,7,2,GRABACIÓN,2024-02-13T19:08:49.763106,
c7094f56-8bbf-400e-988b-48a726fa4dff,7,3,SIN ASISTENCIA,2024-02-19T17:50:20.547325,
8c7d7c91-a3fc-4d89-910f-23d75cda5300,7,4,SIN ASISTENCIA,2024-03-01T08:40:49.310208,
ba42a4a8-564a-48a8-b51d-20bcee0300d8,7,5,SIN ASISTENCIA,2024-03-07T07:29:18.783140,
45115f7d-b96a-44a1-a240-5b51c5170bf9,7,6,SIN ASISTENCIA,2024-03-17T08:31:13.273803,
d5c80f46-8475-4353-a74c-ac15aadf242d,7,7,SIN ASISTENCIA,2024-03-22T22:52:28.974448,
c56ac360-59c3-4933-a4e1-d31782e7883d,7,8,SIN ASISTENCIA,2024-03-29T22:58:18.554847,
aa3b90e3-4832-402a-9905-d3e0ead8b625,8,1,GRABACIÓN,2024-02-06T17:25:49.104936,
738a0440-5c97-46a4-9915-4d45fc9aad46,8,2,SIN ASISTENCIA,2024-02-15T03:19:09.703788,
69ea96b6-8309-4e70-8b16-1abf2510fb70,8,3,SIN ASISTENCIA,2024-02-23T04:51:23.936137,
c1097130-5cba-4834-9ad5-54c4b724a80c,8,4,SIN ASISTENCIA,2024-02-27T17:41:11.386515,
14ada12a-7a38-4ed4-8a00-1036b3320ff9,8,5,EN VIVO,2024-03-06T18:30:51.742325,
57b253b2-5f6c-453a-965e-91ad359b4afa,8,6,SIN ASISTENCIA,2024-03-14T11:27:21.792531,
9a4b6096-c582-44eb-9067-632a1d606f88,8,7,SIN ASISTENCIA,2024-03-24T09:06:02.331693,
0e0acb18-b48a-4ab1-a175-f8cfedc7bf08,8,8,SIN ASISTENCIA,2024-03-30T17:05:14.746482,
0d3a659b-192c-4006-b857-832a38d8f78d,9,1,EN VIVO,2024-02-05T12:36:03.288610,
d0e6b108-ab98-4d68-8a4f-d6d99063fcfd,9,2,SIN ASISTENCIA,2024-02-13T19:36:35.284753,
282f9469-c83f-46e3-93b0-914409fe798f,9,3,SIN ASISTENCIA,2024-02-21T19:10:14.980658,
f1bb8796-ea17-461b-9180-4dc040cbe43d,9,4,SIN ASISTENCIA,2024-03-01T08:19:33.860072,
bb328452-98f5-4d99-96e3-f32265566239,9,5,SIN ASISTENCIA,2024-03-07T17:57:13.830746,
663f1d2d-bd81-4d84-9881-309928939c52,9,6,SIN ASISTENCIA,2024-03-15T01:28:58.315292,
01e8722b-6624-45a6-b6ca-5412543a6210,9,7,SIN ASISTENCIA,2024-03-22T05:47:57.227930,
d5b13239-ae0a-4a18-9b8b-7e00941a389c,9,8,SIN ASISTENCIA,2024-04-01T17:40:52.472515,
ee444783-e08a-406b-bd92-0a82846271c3,10,1,EN VIVO,2024-02-06T22:49:12.577757,
3741c310-ea3a-4dec-ac87-fc6b2ab4d79a,10,2,SIN ASISTENCIA,2024-02-14T17:59:30.908979,
40b879f6-2e66-4de5-91dd-b0e6e31d16cd,10,3,SIN ASISTENCIA,2024-02-20T20:50:55.940516,
115b3d5c-eeee-4846-957f-6e1d2527a9b2,10,4,GRABACIÓN,2024-02-27T16:28:07.028892,
f6f9befe-7ce9-4f5f-83c0-5b193e99242e,10,5,EN VIVO,2024-03-09T21:45:46.809213,
1ff8036c-7186-449c-8afc-5c607f3f565c,10,6,SIN ASISTENCIA,2024-03-17T11:48:05.006729,
a7cf81be-f59c-47be-8d40-c07b5f7b14d6,10,7,SIN ASISTENCIA,2024-03-22T21:43:09.281930,
4cd92632-e161-439f-bffe-1129ba85ed6f,10,8,SIN ASISTENCIA,2024-03-30T18:48:28.536746,
2b2bf881-17e2-471b-9dce-363f89664a5f,11,1,SIN ASISTENCIA,2024-02-03T16:04:39.877348,
593cfdd9-8b2d-434e-b8b5-40500ac37417,11,2,SIN ASISTENCIA,2024-02-12T01:02:44.944993,
d5b111f8-9c17-42dc-b031-55f7e37d6446,11,3,SIN ASISTENCIA,2024-02-22T10:40:03.188381,
13b79422-64b4-4bee-b19c-a5c176bdd7bd,11,4,GRABACIÓN,2024-02-28T03:03:47.226366,
60e382b5-2739-424d-958c-480c454be6d9,11,5,SIN ASISTENCIA,2024-03-09T06:13:13.686826,
d1139f74-806f-4ee4-93da-d96b331f2526,11,6,EN VIVO,2024-03-14T05:58:53.713831,
ce162502-b4f7-43b2-9f50-6195d18d83b0,11,7,EN VIVO,2024-03-22T15:43:37.945265,
863abb03-bbe1-40b1-9326-04e2acf6410f,11,8,SIN ASISTENCIA,2024-04-01T04:45:59.956597,
49da3079-0db6-438a-8aa6-07b2df3f8eb2,12,1,EN VIVO,2024-02-05T02:55:28.405366,
689165cd-b01d-4f1c-bc3a-9e6c4be72063,12,2,SIN ASISTENCIA,2024-02-15T03:49:18.706563,
cc6284ef-2989-46d7-861d-5680522ec97c,12,3,SIN ASISTENCIA,2024-02-22T06:44:38.170443,
5fc03730-7e00-451a-a26e-b050c0206465,12,4,SIN ASISTENCIA,2024-02-29T08:07:40.084097,
35c799c1-8bbe-42b8-8764-ed9fe06c29db,12,5,SIN ASISTENCIA,2024-03-08T06:22:27.206396,
c867f22e-601b-4ae3-b1e1-4f5a34f9314e,12,6,EN VIVO,2024-03-15T12:47:06.216850,
f8e26cc7-08fe-4efa-83f6-7619de949368,12,7,SIN ASISTENCIA,2024-03-23T15:42:16.043628,
310511ca-581d-4e56-80ad-aa9efe9bbad6,12,8,SIN ASISTENCIA,2024-03-31T03:23:18.795907,
3c3e66a2-35bd-4f41-8285-47f879ff632e,13,1,EN VIVO,2024-02-05T08:33:38.652678,
6cf2d98e-93e0-41b2-8c64-66ce7585b107,13,2,SIN ASISTENCIA,2024-02-13T06:06:51.806186,
5f419efb-0162-43fd-a6d9-55baafe3f322,13,3,GRABACIÓN,2024-02-23T00:56:16.533106,
928c61e6-691a-4686-bf93-358a06731ef2,13,4,EN VIVO,2024-02-29T02:23:47.387686,
c7656562-a2ba-4088-96ee-dfabc9035e61,13,5,SIN ASISTENCIA,2024-03-07T22:45:55.984779,
42ce10f5-a79c-4b0f-a1fd-60178d4fb30c,13,6,SIN ASISTENCIA,2024-03-16T03:46:58.219352,
b2dbab1e-5ec3-4404-9f41-733b8fa1275f,13,7,SIN ASISTENCIA,2024-03-25T12:07:20.213386,
80db0930-a9a0-46b0-a02d-17662cdbaa26,13,8,SIN ASISTENCIA,2024-03-30T20:06:21.328927,
26faeb22-235a-446b-8181-59a9b1fa1791,14,1,SIN ASISTENCIA,2024-02-04T12:39:30.623020,
bc5341e9-7c31-48bb-b016-728e6ad5e5d1,14,2,SIN ASISTENCIA,2024-02-11T21:36:35.397051,
b58e1e65-6e48-40ab-aeab-eb5876a22fc2,14,3,SIN ASISTENCIA,2024-02-22T06:48:43.401555,
e906a286-3494-4cf4-a829-233fef1df3ed,14,4,SIN ASISTENCIA,2024-03-01T04:46:42.460394,
9bd5b156-db83-4c4d-94b6-525322255536,14,5,GRABACIÓN,2024-03-09T21:24:07.007017,
a571432f-4d39-4084-a4be-5a4803a0dd8d,14,6,SIN ASISTENCIA,2024-03-15T22:16:34.489013,
e384fa21-8412-4c0b-803e-8ab0e99fd773,14,7,SIN ASISTENCIA,2024-03-22T16:59:57.807434,
5a726743-ac0d-4380-b82b-24681052932f,14,8,EN VIVO,2024-03-31T10:06:49.294405,
9c9fc590-5bbc-4dbc-ac60-968a6d69fc62,15,1,SIN ASISTENCIA,2024-02-04T13:23:05.012015,
89de4433-8cfd-4e96-9e8e-7f34d255f57a,15,2,EN VIVO,2024-02-15T10:53:12.212419,
53d6f55f-d8d0-4642-befc-25b0baed6e84,15,3,SIN ASISTENCIA,2024-02-19T15:43:13.536779,
c4b0b0d9-a186-4a85-9058-41198ae67910,15,4,SIN ASISTENCIA,2024-02-29T20:31:04.664024,
1e995393-d0c1-461e-9784-997318f73099,15,5,SIN ASISTENCIA,2024-03-09T22:51:50.751768,
af196e63-7016-462a-b250-15ed224ec747,15,6,SIN ASISTENCIA,2024-03-17T17:57:39.302599,
4f153384-dc02-4111-8ddc-c6f47bce593d,15,7,SIN ASISTENCIA,2024-03-24T16:51:06.414298,
3d895221-cdd8-4ef4-8898-6752e4903263,15,8,SIN ASISTENCIA,2024-04-02T07:43:59.190081,
77378f97-9adf-408c-ba89-73aeedf03349,16,1,SIN ASISTENCIA,2024-02-06T15:30:23.538034,
6f3f186f-557d-4fc1-8b10-90b86c145a6a,16,2,SIN ASISTENCIA,2024-02-13T17:29:28.097787,
ccfea47e-e890-4e68-8f66-dbdc1feeea74,16,3,GRABACIÓN,2024-02-21T02:46:57.472675,
5cc4b45c-c6b8-4f34-a142-520f7cc74ede,16,4,EN VIVO,2024-02-28T18:43:51.715289,
7ba73b65-6245-472b-9645-6142e0d74f39,16,5,SIN ASISTENCIA,2024-03-07T09:51:16.792665,
eeb1048a-be28-49e4-b77e-6599a2f53d57,16,6,EN VIVO,2024-03-17T17:14:22.397468,
4535def9-78bf-4a74-abda-2961088c3170,16,7,SIN ASISTENCIA,2024-03-25T13:50:39.507010,
eb14461c-d754-4af0-af73-049786757160,16,8,SIN ASISTENCIA,2024-03-30T13:37:38.839156,
cd224e33-490a-40b0-96c0-a85feb24b7ec,17,1,EN VIVO,2024-02-04T18:40:00.494942,
2ebee019-4bc3-4987-a470-c57b89222a47,17,2,EN VIVO,2024-02-14T11:37:42.416182,
9c70c412-fdc4-472f-a744-e3f3964b32c8,17,3,SIN ASISTENCIA,2024-02-21T05:08:01.889104,
8cabb95d-542e-4425-adb0-34863d49e7e4,17,4,SIN ASISTENCIA,2024-03-01T12:53:37.843079,
ae145878-12c3-4d31-b803-7c4677fa4344,17,5,SIN ASISTENCIA,2024-03-06T02:50:14.078683,
61a39972-daa4-44d4-a036-7069d0a5e8ec,17,6,GRABACIÓN,2024-03-15T15:02:16.392001,
4d8eceb6-4a72-4693-8129-f9d351cbd3d7,17,7,SIN ASISTENCIA,2024-03-23T11:35:06.628400,
8f49a4ca-2275-438a-aab1-fd277612f109,17,8,GRABACIÓN,2024-03-31T03:55:38.137478,
c3c8507b-eca6-49ce-b905-4fd5e92da340,18,1,SIN ASISTENCIA,2024-02-04T12:41:46.900211,
9a82210b-2385-4a62-9c87-baf9bc3294bf,18,2,SIN ASISTENCIA,2024-02-12T11:57:42.964624,
418f0b5e-fc84-4f0b-88c4-92fbccea923b,18,3,SIN ASISTENCIA,2024-02-19T18:09:07.754537,
30962a98-2062-479d-a3f4-94e73faa11ad,18,4,SIN ASISTENCIA,2024-02-27T11:37:00.295587,
e4dc6e17-08d1-4532-a2f5-efe9233fcf36,18,5,SIN ASISTENCIA,2024-03-09T01:08:39.463330,
ed4c1a47-8cfd-4b6f-8b77-ebb1c656226e,18,6,SIN ASISTENCIA,2024-03-16T02:19:41.842957,
71a87d64-d13d-4712-a84c-f639dc1aef05,18,7,SIN ASISTENCIA,2024-03-23T17:12:14.273723,
d496e833-6ac8-480f-ade1-277f34f5908f,18,8,SIN ASISTENCIA,2024-04-02T20:22:38.744949,
8b939690-f385-4ad6-b34e-ccf46fbd56f6,19,1,SIN ASISTENCIA,2024-02-05T20:55:18.451788,
797d17ec-d0cc-4174-87e1-6124855a6c0f,19,2,EN VIVO,2024-02-14T02:39:07.875934,
903f970f-ea91-4525-b8bf-df9eca871246,19,3,SIN ASISTENCIA,2024-02-21T19:19:36.221062,
46034c24-374e-4aa8-8d09-0dff4e8c6c4f,19,4,EN VIVO,2024-02-27T07:36:57.692008,
0e4ecf9f-6719-47b6-864d-09e041c0a25f,19,5,EN VIVO,2024-03-06T09:42:08.162084,
6760b74e-13fe-4ea3-b9ac-0188ce50e8dc,19,6,SIN ASISTENCIA,2024-03-14T20:36:35.951463,
c6c54e9c-c3f9-441d-a98a-df0f3acba499,19,7,SIN ASISTENCIA,2024-03-23T16:16:15.593697,
57c16bf6-e163-4502-8de2-b20c44547896,19,8,SIN ASISTENCIA,2024-03-30T10:43:12.581412,
24694f03-9446-402c-beb9-21306c69ed04,20,1,GRABACIÓN,2024-02-04T11:39:56.791189,
b4b3b954-a996-4ac0-97d5-764ac3758df4,20,2,SIN ASISTENCIA,2024-02-15T02:34:08.491850,
a078c5bd-bf60-4e7d-9565-beb11eba4de7,20,3,SIN ASISTENCIA,2024-02-22T11:04:38.987325,
5f59384d-9ea1-426d-a813-f8fff8cda0d2,20,4,SIN ASISTENCIA,2024-03-01T10:29:12.274127,
1c46f58f-134d-4638-81c3-e5498c7e8bae,20,5,EN VIVO,2024-03-09T11:42:46.792457,
80d1d32e-ad41-472f-a4f8-775045b6be66,20,6,SIN ASISTENCIA,2024-03-15T11:35:16.799412,
85332410-84d6-44f4-9374-fc9c256b30fe,20,7,SIN ASISTENCIA,2024-03-24T01:31:13.968766,
8a25b028-20f1-4b14-81bc-0b1eeca75469,20,8,SIN ASISTENCIA,2024-04-02T23:03:48.115339,
1c8ba473-cf1b-4130-a153-e914ff2bc2ea,21,1,SIN ASISTENCIA,2024-02-06T15:51:48.889488,
d6270e87-2cde-427c-a7f1-eafdb7449213,21,2,SIN ASISTENCIA,2024-02-15T05:48:58.087810,
fd9441be-014f-4dc4-b785-b19045aeec21,21,3,SIN ASISTENCIA,2024-02-20T05:20:51.123367,
025e3af2-1564-47f4-b0f2-e74b0e16c30c,21,4,SIN ASISTENCIA,2024-02-29T00:21:37.133773,
f97d55b1-70f5-4e4f-8b02-84a1fd80143c,21,5,SIN ASISTENCIA,2024-03-06T06:39:52.097720,
95b16ae3-23c3-4cbb-ba79-d24e928d5a34,21,6,SIN ASISTENCIA,2024-03-15T01:42:14.778060,
c8f54b40-e455-40af-97ab-40ad4eaa8a09,21,7,SIN ASISTENCIA,2024-03-22T07:27:41.156821,
820c1224-b294-415d-b0ab-d5f58f26fbc3,21,8,SIN ASISTENCIA,2024-03-31T12:41:24.583063,
388d3061-73e2-4723-b032-94c664d1973f,22,1,GRABACIÓN,2024-02-04T09:27:19.903251,
41f301d7-1374-436c-b005-e727d6f61637,22,2,EN VIVO,2024-02-12T11:37:21.097650,
29de0919-fc4e-4e41-bd6f-4264b268ccb4,22,3,SIN ASISTENCIA,2024-02-20T16:06:01.737762,
b90df42e-0d52-4b1d-8224-538fab5c0c16,22,4,GRABACIÓN,2024-02-27T14:57:30.999171,
c9f27aaf-97a9-4ad1-ba60-d845649bad44,22,5,SIN ASISTENCIA,2024-03-06T04:20:13.270150,
c5037efd-4469-4ccf-a2ac-b2046c0d30da,22,6,SIN ASISTENCIA,2024-03-15T04:26:44.079697,
0c5270b8-9bbf-4dd3-b5da-9848d0b321cd,22,7,SIN ASISTENCIA,2024-03-23T19:11:17.276041,
0091aee1-10ca-457a-915f-3550c52a366e,22,8,SIN ASISTENCIA,2024-03-30T12:19:14.615860,
5412c8f7-a0ae-4b69-9134-ed787a8d4fad,23,1,SIN ASISTENCIA,2024-02-07T06:20:02.462297,
4fd7e275-4635-4e22-a8bb-863b8c40d301,23,2,EN VIVO,2024-02-14T13:21:21.824644,
f62308af-beb8-40f9-9d36-0699df232117,23,3,SIN ASISTENCIA,2024-02-19T21:00:54.236095,
c2958018-7e32-481e-ac01-d1831bda291a,23,4,EN VIVO,2024-03-01T09:17:31.254201,
bc400158-44da-4c30-837c-a361b8893470,23,5,SIN ASISTENCIA,2024-03-07T01:24:49.998072,
6947b997-7aa1-4c26-ab79-f1cd2af12a47,23,6,SIN ASISTENCIA,2024-03-17T18:53:04.744270,
6e7d3da8-2fd6-4626-8835-3ee1043370f0,23,7,SIN ASISTENCIA,2024-03-25T05:23:32.415421,
5d83a7e8-cac6-42db-b0ad-45bb1e0cf5bf,23,8,EN VIVO,2024-04-01T02:15:27.010152,
e256cc59-f496-4c01-a82a-9ef1a7f25e22,24,1,SIN ASISTENCIA,2024-02-06T15:44:20.006023,
b85c08f4-181e-4868-9a3f-42dcfe3ca795,24,2,GRABACIÓN,2024-02-12T08:51:11.255784,
227c75de-db30-4c96-a54e-c60d138fd99c,24,3,SIN ASISTENCIA,2024-02-21T09:22:14.754125,
2b05a285-0f6a-4b05-9ce9-cf1bad700d4c,24,4,SIN ASISTENCIA,2024-02-29T18:18:21.162786,
970e9867-65f4-4e5e-b036-3d0238a8497d,24,5,EN VIVO,2024-03-06T04:03:40.479981,
509e2625-44ef-47d5-8775-a214e173076c,24,6,SIN ASISTENCIA,2024-03-17T21:15:46.481596,
5c524dca-c922-47c3-81f1-71355e5a78b4,24,7,SIN ASISTENCIA,2024-03-25T12:04:35.329600,
a2432f78-80b7-4c8c-b225-69bf3b72c811,24,8,SIN ASISTENCIA,2024-03-30T09:14:23.134310,
cf59201b-9c6f-422c-8334-0b6a6aefd4a5,25,1,GRABACIÓN,2024-02-04T18:19:23.764475,
e832d641-f2e2-42c7-a0b0-c1e33a6e724d,25,2,EN VIVO,2024-02-15T04:30:57.103885,
a62c8e4e-55c3-4c6d-ab99-c7499e203e30,25,3,EN VIVO,2024-02-19T22:01:00.805634,
27deec25-3173-4833-a2b6-3a4a791a15ab,25,4,SIN ASISTENCIA,2024-02-27T13:45:23.333320,
15da430e-4f54-4990-9ce8-ae4448fa6b6e,25,5,EN VIVO,2024-03-07T06:29:25.998006,
c6427add-4d7e-4c90-b532-8d48590e56bc,25,6,SIN ASISTENCIA,2024-03-15T11:26:58.043446,
1042a623-5627-4344-8d37-bc5caea54243,25,7,SIN ASISTENCIA,2024-03-25T18:53:23.898155,
1d63957f-cf71-4755-af02-88ba8e4fbe37,25,8,SIN ASISTENCIA,2024-03-31T07:22:26.512129,
28072f79-e853-4508-89d9-136510fadee2,26,1,SIN ASISTENCIA,2024-02-05T17:09:43.471254,
d8cc1eaa-7e1a-4470-992b-1b09eeb293db,26,2,SIN ASISTENCIA,2024-02-12T14:59:19.939655,
ecec0063-5ace-4a24-a253-ef5718c7d2ba,26,3,GRABACIÓN,2024-02-22T05:45:04.047226,
f40bfc04-715a-4d43-84b9-91043c1daa40,26,4,SIN ASISTENCIA,2024-02-28T23:42:44.595339,
236e7fa5-7af5-4e9c-84e9-2f3efb9f2b8a,26,5,SIN ASISTENCIA,2024-03-06T06:58:51.768311,
0d14b9ca-0768-4ba6-a834-f0d9a1db1eb9,26,6,SIN ASISTENCIA,2024-03-16T08:49:56.880290,
358a59e1-1e1e-4454-aafb-5fbc1ff64cf3,26,7,SIN ASISTENCIA,2024-03-23T21:04:09.592933,
85a27cf0-feba-47dc-8cc1-0f935e7e7c72,26,8,SIN ASISTENCIA,2024-03-31T00:54:58.388892,
8f5ce95b-2359-4dfd-a2ca-c9c288eaf3a4,27,1,SIN ASISTENCIA,2024-02-06T22:59:07.206642,
f8806f64-7f78-4e5c-abfc-b22e78f4665a,27,2,SIN ASISTENCIA,2024-02-11T10:47:17.559337,
cd28286e-7b19-4d48-8bb2-1b31e96e374e,27,3,GRABACIÓN,2024-02-22T08:55:55.905410,
2807719e-0c23-4548-ae71-8475aaf63f1d,27,4,SIN ASISTENCIA,2024-02-27T10:23:39.465522,
7be0c561-7693-4e82-a94c-2a2d2f162d7f,27,5,SIN ASISTENCIA,2024-03-06T23:12:55.467437,
51666834-cabc-4bea-832b-98dd8a8bdd4c,27,6,SIN ASISTENCIA,2024-03-15T18:05:34.380420,
6ca5fed5-a1e5-4f95-be36-abd84a2a454e,27,7,SIN ASISTENCIA,2024-03-23T02:58:01.024676,
d7644b3b-704a-4b78-a24e-f8ca9d971521,27,8,SIN ASISTENCIA,2024-03-30T10:29:15.470164,
449c279a-2147-4d4c-af08-8bd90281a182,28,1,GRABACIÓN,2024-02-06T12:53:45.632686,
cf331a21-e319-4e1e-a17d-9285ebda6298,28,2,SIN ASISTENCIA,2024-02-11T21:12:57.707669,
8cb56507-51d7-46de-ba0a-f96ee16d066a,28,3,SIN ASISTENCIA,2024-02-21T16:21:21.620725,
8ca14006-1f84-41ef-b25c-1e5950a61c88,28,4,SIN ASISTENCIA,2024-03-01T11:11:17.948036,
2504d81b-5c1d-4555-adb6-8847dd60da0c,28,5,EN VIVO,2024-03-06T19:46:41.336447,
300d7974-52b4-489a-a001-7fb119444a9c,28,6,SIN ASISTENCIA,2024-03-17T13:04:11.514091,
f9f6e048-9e77-42e6-bd2a-fa75e5e0a6ba,28,7,SIN ASISTENCIA,2024-03-24T17:15:10.698751,
5921bc1a-4ba3-4a3e-9c04-634fa2a15553,28,8,SIN ASISTENCIA,2024-03-30T19:09:32.427747,
ae7b52d0-7d9b-47da-98d9-9b263ddc0313,29,1,SIN ASISTENCIA,2024-02-06T11:59:05.374608,
ffd02bf2-c298-4a10-80e6-0c0f8d8275b5,29,2,EN VIVO,2024-02-12T12:24:56.477106,
c3f45a70-1952-466f-86ff-69ea60925d1c,29,3,GRABACIÓN,2024-02-21T07:17:31.110262,
0836c6e0-ddd0-45e4-9bbc-2c4652659bba,29,4,EN VIVO,2024-02-28T09:52:52.507488,
9e82d878-6321-4cb0-bf9e-a297137c8df5,29,5,GRABACIÓN,2024-03-09T15:56:29.049429,
b27968ba-20b1-47d6-b53e-62a64e80e436,29,6,SIN ASISTENCIA,2024-03-16T00:27:24.080569,
b8045c61-88de-4ec7-872d-6112655a072a,29,7,GRABACIÓN,2024-03-24T14:06:20.833576,
8c0a1ad4-02e0-4c1a-8424-2fe9deb57e7d,29,8,SIN ASISTENCIA,2024-04-01T04:49:08.402181,
b28e69fe-fe3e-4262-bb27-3b72f68943c0,30,1,SIN ASISTENCIA,2024-02-04T10:40:02.088662,
d22526c3-e2ea-433d-b619-5e0d586ae1c1,30,2,SIN ASISTENCIA,2024-02-15T05:41:22.683032,
3465d3c2-1896-4ca1-b938-ebdaf4094ac7,30,3,SIN ASISTENCIA,2024-02-23T03:33:43.285378,
119399b0-3890-4285-9222-fdd76db9d136,30,4,SIN ASISTENCIA,2024-03-02T01:17:02.990523,
748ea5c9-ff52-4216-9d5a-860864d70c4e,30,5,SIN ASISTENCIA,2024-03-07T13:08:14.698395,
