evento_id,estudiante_id,trabajo_num,entregado,timestamp
bda34ed8-c83e-48ef-83a7-e78d6cc83e5c,31,3,true,2024-03-16T21:55:07.889129
6fc114db-dc14-42f0-a017-63e7bcffc290,31,4,true,2024-04-02T23:05:12.433757
94acf91a-5039-4f1e-b860-c649ec61faad,32,1,true,2024-02-13T08:38:03.955379
d69f0c4b-c570-47e1-be4f-e2f58314c1ee,32,2,false,2024-02-28T12:55:57.395967
6668fa1e-5be9-4637-9d06-28773dffce14,32,3,false,2024-03-16T20:19:21.913470
129cbb3f-2e04-47d7-be68-c7a8a9ed4064,32,4,true,2024-04-02T20:32:35.634566
8ea70f90-430a-4611-92ef-7c001c0fbc27,33,1,true,2024-02-13T05:30:37.345117
e218d244-3a6c-457f-96e6-8dc7c4218584,33,2,true,2024-02-28T06:19:18.317417
5cdccd7e-645d-4504-b9bf-95e546b743bb,33,3,true,2024-03-16T09:55:22.640512
63b7702c-96fc-4e60-82df-7663a869d713,33,4,true,2024-04-01T07:36:14.396949
11399698-9c3b-4e60-b0b8-d200693bcbeb,34,1,true,2024-02-11T22:37:15.099850
cc5e5b74-f310-44e7-ac6a-e5a0454513f0,34,2,false,2024-02-28T12:07:17.502238
87314589-6dfd-4fcf-8ddd-c4846ee93273,34,3,true,2024-03-15T14:25:56.808797
5e642e3b-f1a0-45ff-941c-04252d54f8dc,34,4,false,2024-04-02T10:45:09.965822
0f6d8841-99c0-460f-82f4-b3be7fffd6cb,35,1,true,2024-02-11T19:20:36.034938
ba75e0c2-60f2-4453-8e8e-521d75e1cb28,35,2,true,2024-02-29T05:54:15.123089
cba98f99-b3b3-4e6d-93c8-c758527f573a,35,3,false,2024-03-14T05:47:16.287825
5c41c865-8f93-4c55-9d05-2ced661d9d0b,35,4,false,2024-04-02T23:15:37.682330
781e5964-024e-4e6f-b57c-d28254382f94,36,1,true,2024-02-14T02:25:57.524912
a047a2a9-f95a-4776-878a-6238b65515a7,36,2,false,2024-02-27T12:57:48.868323
d1621031-c3e8-4a65-b566-0e659c1632a5,36,3,false,2024-03-16T00:58:18.334707
c4ef5434-bcf5-4c49-bf5f-d67c5e1de403,36,4,true,2024-04-02T20:23:41.423315
b38116ca-118b-470b-86a7-a67acf7f796a,37,1,true,2024-02-12T22:10:28.998286
efb489ea-9145-4e56-a319-37d45ad5986e,37,2,false,2024-02-27T19:17:20.626118
d0ecaf60-3879-4bca-8a9f-ee25a47adc19,37,3,true,2024-03-17T20:15:33.188443
9ac0bfb9-4fd7-466d-986d-d4d66ecedeb4,37,4,false,2024-04-02T23:03:31.892195
06cb9ef4-20a9-4ec1-b426-ad86602a1aaa,38,1,true,2024-02-13T23:32:59.677101
07acbab8-cfdc-412d-8f55-7372aa4982a1,38,2,true,2024-03-01T14:32:57.000608
a6248704-227c-4039-a1d9-a0d6905700c2,38,3,true,2024-03-15T18:09:51.833857
e6364738-c075-4043-86eb-3ecc875ef7db,38,4,true,2024-03-30T18:10:08.691213
7457c65d-8837-4db8-9fd1-49be429e5810,39,1,false,2024-02-15T03:35:48.508743
e8e9bd5b-e652-4485-ad4f-5c89cd67803c,39,2,true,2024-02-27T13:03:06.861487
cdb10d4c-f11a-4da1-8339-25fa3cfe0e3c,39,3,true,2024-03-16T02:25:57.322460
adb4eab5-8606-480c-a42e-93ac9b878fcc,39,4,true,2024-03-30T00:54:22.184294
2bfbff18-8062-4eea-a132-0f149a06e781,40,1,true,2024-02-12T17:22:12.071670
95c7abd2-6263-4316-a56c-4a5989b8e15f,40,2,false,2024-02-27T05:49:09.349978
127088d2-17cc-4bd3-9bbe-c270ce0179c3,40,3,false,2024-03-17T08:48:36.954558
4210df75-8ef0-4951-804a-2c3ea57f2b59,40,4,false,2024-04-01T17:53:38.033474
73ecbf6f-d4e1-40e5-bbb6-789c14e0ff8a,41,1,true,2024-02-11T13:26:16.537305
c4635803-b016-477a-92f8-ac41349e3399,41,2,false,2024-02-28T04:37:49.817395
c5b89c78-c2f4-4af9-9de5-8db23ed62fe0,41,3,false,2024-03-15T22:24:13.949782
63a120b4-e594-46a2-8306-3870b685db98,41,4,true,2024-03-30T23:16:51.482298
84049ec1-aaf2-40ac-9549-f1f80a116b4e,42,1,true,2024-02-14T00:15:23.800856
2793281e-e861-4630-a030-3aefc3ba06bb,42,2,true,2024-02-29T03:31:34.419372
3785dda1-8ae6-432e-b67b-6699788f221d,42,3,true,2024-03-15T17:33:29.945038
9b7241e5-45df-43aa-aa5d-7a8de9ebfb38,42,4,true,2024-03-31T02:27:04.912700
da3bbc98-36a4-4311-9438-055b0cf660b4,43,1,true,2024-02-14T08:27:18.679353
9d075309-04e7-4059-a3b1-a7095969b5db,43,2,false,2024-03-02T00:15:19.043022
9e55d75d-dbbd-42f6-b82c-2d1a0098e43c,43,3,false,2024-03-16T09:23:05.481953
74d1a098-9654-473e-98f0-377f428a41c7,43,4,true,2024-03-31T13:04:39.873405
5d0e3c65-63fd-4497-a9ab-96cc12e073f6,44,1,true,2024-02-15T02:55:46.631781
464c626b-deb4-4c97-ab65-8c09b56905b9,44,2,false,2024-02-28T09:57:33.766705
9b30a4f3-4d05-476f-b2a4-4529a8fbbc42,44,3,true,2024-03-17T02:54:17.738724
d54b1fab-2efb-4d56-91b4-7213f598041d,44,4,false,2024-03-30T11:59:43.393770
d1e72b6e-d87a-416d-9664-411e84ed0f87,45,1,true,2024-02-14T12:48:59.616687
311f27d0-31d2-4433-9820-cbfb3efa959b,45,2,true,2024-02-29T20:50:33.324097
56d73579-d195-47e0-b0c1-110647a7292d,45,3,false,2024-03-16T12:22:48.482536
94c0b1e2-342d-42b4-af97-6a119b7a3ff8,45,4,true,2024-04-02T18:46:51.072044
d256f454-3826-4069-a022-34f1b0a35ad5,46,1,true,2024-02-14T17:09:29.186206
e7c58064-ac0b-483d-b6bf-7134488a9a0f,46,2,true,2024-02-28T07:22:10.102140
ba399772-827d-4fe0-ac07-cf3d507185d6,46,3,true,2024-03-15T23:57:44.093053
08277d24-178a-4c31-acfb-9cf408979323,46,4,true,2024-03-30T23:32:14.106279
e35dd94c-9e14-4949-b6f6-c8120720f5e4,47,1,true,2024-02-11T20:19:07.834984
939a143c-0c45-4b7d-b0c1-f781008c23d8,47,2,false,2024-03-02T01:10:39.760579
9e854778-d41f-4c02-bb43-a12e1865438b,47,3,true,2024-03-14T05:34:26.648749
48dff488-7a95-4f93-86de-854562fbc954,47,4,false,2024-04-02T19:49:40.371526
a1c0b6c9-b8fc-4cb1-8561-7aa19660f940,48,1,true,2024-02-15T00:40:54.110405
baa6a2d6-265f-49d2-be2e-d5da5f8c3cfd,48,2,true,2024-02-29T20:02:51.633184
5f602575-f15f-4d60-a6ee-cbcfd2b8d31a,48,3,false,2024-03-16T04:04:29.356837
eaf2240a-0aad-46ac-aa50-d5254010e11a,48,4,false,2024-03-30T07:05:10.885225
313efe57-6d8a-4119-9207-b3a46783c778,49,1,true,2024-02-11T21:55:12.776980
629417ce-4b32-44a4-b2df-4011588b13e0,49,2,false,2024-03-01T04:03:34.873514
7d23d4ef-f0c6-4f76-a70e-d04601d11091,49,3,false,2024-03-17T23:05:58.227747
c2558543-a5bd-41a7-a22a-91567963fb66,49,4,false,2024-03-30T01:38:05.557986
f4ab3daa-3107-4c19-b174-6598db2ed940,50,1,true,2024-02-15T02:31:01.923768
4adfcafc-ba5f-4ed2-9d9e-03f3ef48964d,50,2,false,2024-03-01T09:34:36.065843
9b0a0196-637c-422d-b950-c4fb92614223,50,3,false,2024-03-16T20:26:53.692471
c57ed31a-8090-4e6f-aacf-f1443bf6ff0f,50,4,true,2024-04-01T08:57:34.381631
b0bc8c87-e273-4246-8b2b-ec30422bdfc5,51,1,true,2024-02-12T14:05:46.841496
82eb7223-a982-4e4e-bf86-7d7b6d6272b2,51,2,false,2024-02-28T19:13:24.614481
f4ba6cd4-d137-46c0-a2b2-dd4d269b9e5a,51,3,false,2024-03-14T09:39:20.450215
a054d32a-aa6f-4bd4-a925-d8d1ec7f4065,51,4,false,2024-04-01T22:11:59.617899
452de0d5-d534-4fff-9496-76aa163c66c5,52,1,true,2024-02-14T15:34:20.212153
6e828460-80c3-4096-b181-c2d3d906dfb5,52,2,true,2024-02-29T11:23:17.985007
13311c57-af3f-4998-abfd-418014117ef9,52,3,true,2024-03-16T17:25:44.605210
a93d2371-7671-4fd2-8b4a-d02e39363451,52,4,false,2024-03-31T07:16:46.013443
1dc46cba-31b2-45b3-829d-10263c85e176,53,1,true,2024-02-14T10:46:41.615419
3cb243f6-9843-415a-ab5c-d8dfd7a4a949,53,2,true,2024-02-27T20:00:09.377425
0a09e0ed-b8f5-418c-9f76-f77ff7a44811,53,3,false,2024-03-14T16:45:07.150756
dedec589-49e5-497f-9330-e239135248b8,53,4,true,2024-03-30T04:35:43.216388
37b6148a-8545-469c-b719-2c4d8ede072d,54,1,true,2024-02-13T09:13:12.279769
205d13eb-6e6b-473f-8b81-75f54652e01b,54,2,true,2024-02-29T08:33:00.767014
1075d6f3-7916-4e00-8a32-05fab907b755,54,3,true,2024-03-17T23:43:00.028350
0399cdff-7799-41c2-9540-60587dee09f6,54,4,true,2024-03-31T10:52:54.464708
e47455b2-1c2e-4c7e-b5d7-51d027c57f00,55,1,true,2024-02-13T23:40:00.166275
a1c071e3-f343-4922-865c-a7d2e85db772,55,2,false,2024-02-29T09:57:57.153570
ae6b5e82-9c1c-4aa3-97fb-974f913fc349,55,3,false,2024-03-14T08:09:44.073455
b072fae9-9c0a-4033-9859-149ddd6fe661,55,4,false,2024-03-31T12:36:25.851868
31dcb4a2-a3a3-4bf1-902f-65583f04d6e9,56,1,true,2024-02-15T06:34:50.788507
57649254-a70d-4b6d-a405-c44e6efabe03,56,2,false,2024-03-01T14:04:14.302852
42d7239c-428b-45a6-8e61-54517e6cab54,56,3,false,2024-03-17T07:23:46.976478
930fef25-ca12-4d90-996d-c6fd0d213fa7,56,4,false,2024-03-30T10:50:08.877963
f2daa4c6-43ff-4f72-822d-57d9691d001c,57,1,true,2024-02-14T15:10:03.610892
212d0859-59b3-4828-ad78-2aa22920983a,57,2,false,2024-02-28T15:45:20.958347
dc5db6c7-7fab-46da-94b4-3c87d50f5b54,57,3,false,2024-03-15T07:10:22.381092
322a8ab3-b60a-407e-b341-20e9523a1af7,57,4,false,2024-04-01T15:00:58.121016
3bea3c0e-7728-4361-8d71-d5ace08d38f4,58,1,true,2024-02-14T19:08:01.961840
3b8b1260-260c-42bc-b218-20a057e6c2b7,58,2,true,2024-03-01T11:16:53.120240
ed8c7e7a-6f7c-4eee-8b99-abf772ffa265,58,3,false,2024-03-15T19:36:10.988811
e89d3692-c166-4954-9914-c0a7dd65f5ea,58,4,true,2024-03-31T09:54:08.726877
afa5550c-69f0-45fa-9ccb-d132f4f9ed06,59,1,false,2024-02-15T10:40:13.904648
cbe6095e-212f-4b19-a01a-73dacfc880bd,59,2,true,2024-02-29T06:07:45.265345
f2e21f3d-1294-41c7-a58a-e691f8050a04,59,3,false,2024-03-17T05:27:24.455048
82d48e53-32f9-4ba0-b9e6-ff8b2d649f2e,59,4,true,2024-04-02T10:46:06.972632
63ea980b-5457-4677-9aba-3c605976717c,60,1,false,2024-02-13T11:39:47.038106
80ba9168-3370-49d7-adbf-c432db731d04,60,2,true,2024-02-28T23:38:52.856745
7c1049e1-e222-46f8-8f43-a432d79635c0,60,3,true,2024-03-16T01:16:36.533153
1b175e92-79f1-4c3b-897c-4eee509b63e3,60,4,false,2024-04-02T04:27:13.958018
576192a3-2e1d-4e2b-91a3-75e5b5abdea7,61,1,true,2024-02-12T05:57:52.291364
eb5727c1-c0a9-4487-ab6a-35a6bf3a9db5,61,2,false,2024-02-27T22:12:03.333219
dd30fa39-2c41-40af-8cb8-ffffd4ec0c0f,61,3,false,2024-03-15T04:02:59.760380
b56c130a-2086-4cd6-b915-a6707f616518,61,4,false,2024-03-31T09:20:29.178052
f607e063-306c-47f4-b098-afeac9f0de27,62,1,true,2024-02-11T14:36:00.598559
c5587d8e-4dc0-488b-8b63-75a6d2da65b6,62,2,false,2024-03-01T14:55:53.597981
58be26dc-4f64-4887-bbee-399d0a0f828f,62,3,false,2024-03-15T11:44:02.297354
90bc510b-586e-4f36-a10c-5c850d518624,62,4,true,2024-04-02T13:29:59.786854
70f059d3-8b95-49d6-8ba4-3fdf823fefbe,63,1,false,2024-02-15T02:50:48.760320
eb3d1b73-2e0b-4861-879b-73918bfd2fd6,63,2,false,2024-03-01T04:23:07.890784
0617ef96-3aeb-4930-9028-50ada2a87ac8,63,3,true,2024-03-18T01:41:16.487430
6e531eb5-bdf5-433f-9fd1-f45dd6b68b5c,63,4,true,2024-04-02T02:19:40.643382
9f4d0a60-99d5-48df-bc41-6c78bacb3607,64,1,true,2024-02-12T00:36:03.389633
8e1165d3-2b3f-48f4-ba88-69d9edf8e765,64,2,false,2024-03-01T14:30:38.690582
cd27cacd-137d-4094-a3a5-85577611b6c8,64,3,false,2024-03-15T13:57:13.899890
69859e03-f2e1-48f8-9e01-89f6df4106cb,64,4,false,2024-04-01T22:35:59.168636
825b5210-e3c7-406f-8213-9945a5c5f3da,65,1,true,2024-02-11T22:03:09.163019
3a337c86-56c8-42a1-8f74-385c2f9e60ab,65,2,false,2024-02-27T06:30:58.597406
2f5237c6-23e1-465c-b5d4-5ffaa7923750,65,3,false,2024-03-15T15:18:19.819842
87eed727-d6f7-443f-a019-d884c57768d6,65,4,false,2024-04-02T18:33:45.508838
33af949c-d02f-4b1e-84c9-0c3cf9d750b4,66,1,true,2024-02-15T00:37:16.005813
8dcfb042-f588-4a2d-bbfa-2e51ebb6de90,66,2,true,2024-02-28T13:36:06.356353
0585f74c-9e2e-480e-a396-a72ff17b975c,66,3,false,2024-03-16T04:53:25.838150
1539874b-5de2-4123-95e6-57e07b4be6c3,66,4,true,2024-03-29T23:37:46.627085
02a48d5c-83e5-4de0-9527-4d37824ef27f,67,1,true,2024-02-15T04:40:21.907391
d75826ef-50ae-4fa5-b450-4ceafef47508,67,2,true,2024-02-27T11:16:46.337989
ddb9ffe0-0111-4a47-b5ea-600af292d8f3,67,3,true,2024-03-16T19:41:23.278302
227016d9-397a-473a-898c-f5956540aed3,67,4,false,2024-03-31T14:18:30.023227
2c07be13-1abc-4b48-bf60-de9466f31d25,68,1,true,2024-02-11T10:49:31.838840
551014f8-a697-45f8-b2fe-b1087f49948b,68,2,true,2024-02-28T11:19:57.284379
f2d0a7a1-d4bd-4133-b280-2abb0bbf75b8,68,3,false,2024-03-16T11:57:45.653345
ce97937d-41d7-4087-b2d4-c0bc63481a6a,68,4,true,2024-03-31T14:55:37.305763
c4166f9c-290f-46db-b456-db811127acb0,69,1,false,2024-02-13T15:30:20.121033
b71f9984-8ade-4654-aa3f-816926759919,69,2,true,2024-03-01T20:39:06.043503
7b169999-4abd-4e07-a417-6e1b0c111c6e,69,3,false,2024-03-17T09:51:51.519472
aa0d578d-4e61-45a7-85a3-37e338b29a4f,69,4,true,2024-04-02T22:40:08.533529
46f2c71f-f005-4973-a9b5-76a3e6e8b6af,70,1,true,2024-02-15T00:32:30.993670
a0f11c43-2cc4-4dfc-9895-d7a36596ab61,70,2,false,2024-03-02T03:25:05.101867
979f3aac-b263-41c8-a1c4-d51bc3d4d523,70,3,false,2024-03-16T11:57:28.118919
065d4268-0bee-4789-a2ba-4d73cfbfa597,70,4,false,2024-04-02T23:29:33.928316
ea27170c-69be-4733-ad61-94d6d9f6c3fb,71,1,false,2024-02-13T07:49:49.566284
981ea59f-de62-47a8-8e63-3cfba3b319ea,71,2,false,2024-02-28T16:45:01.414291
a8746e48-e009-4e42-aa5f-57ad02b2e19d,71,3,true,2024-03-16T01:51:41.415148
