evento_id,estudiante_id,trabajo_num,entregado,timestamp
f5a00781-2fad-469a-87b7-5332e96888f8,7,4,true,2024-04-01T03:03:23.366392
10f9bbaa-c407-4ea7-a483-a55ccab09acc,8,1,true,2024-02-14T06:11:26.964977
25ef7aee-115e-4cc0-8190-02dad20f0a69,8,2,false,2024-02-28T20:01:42.740182
39ab7bca-5ec5-4d70-9fff-208c7336d7c8,8,3,false,2024-03-16T05:18:21.705132
ebda95c1-b452-43a5-bcaf-854d01a05b4e,8,4,false,2024-03-31T23:55:24.347748
fc949bfc-eeb5-4a10-a4e5-618855d15b7b,9,1,false,2024-02-12T22:32:43.693343
8ea150d0-f845-409d-aaa5-0562074ddccb,9,2,false,2024-02-29T06:54:20.014826
398aa561-0f70-42a9-aa29-33d3b0dd7f8d,9,3,false,2024-03-14T09:49:55.513177
f605d82e-9be3-4d89-9098-fc02a1ee0902,9,4,false,2024-03-31T13:10:32.486962
6a7c1023-c5f9-450b-aa9f-1ed9610b3000,10,1,true,2024-02-14T02:41:31.698455
13b27182-914a-451a-9ff2-c6c703b486a2,10,2,false,2024-03-01T22:52:08.681382
4d545348-ddfa-465c-96d9-cdc7216d21d2,10,3,false,2024-03-17T23:31:02.509936
62d6bf72-d119-4795-acf3-7a3d5cdf8b6b,10,4,false,2024-04-02T02:42:51.365169
9fd44d83-b59d-4772-b5bd-056d4090f5ca,11,1,true,2024-02-12T00:36:57.725183
1ff785d1-cd57-4c16-b321-57d9ff8c6e04,11,2,true,2024-02-29T21:24:31.394201
332e365e-f202-4346-a294-f631bdee9cf3,11,3,true,2024-03-15T11:57:01.927673
5cb48f63-5b19-4849-accf-904e72808ce7,11,4,false,2024-04-02T04:45:12.980002
9cd0b15d-4d7c-4a10-b4fa-cf9211a71f61,12,1,true,2024-02-13T04:47:06.658149
d72eafe3-48a8-4bce-a1ba-9c8703c654f5,12,2,true,2024-03-01T19:13:50.327010
ff2df506-ea6b-4cbd-a6d0-1091a775fb6c,12,3,false,2024-03-16T15:50:13.074739
c249cee8-be1c-4c69-8485-6eb3c788f721,12,4,false,2024-03-29T22:56:04.996215
eadb427a-420a-4ff1-a19e-643ff80bcf8c,13,1,true,2024-02-15T07:15:36.177188
a2f6f424-3d60-4ee7-8000-3945e937bd62,13,2,false,2024-02-28T05:27:32.756495
f9bcbc50-c788-4470-87e3-bbe24ece3e7f,13,3,true,2024-03-16T01:53:01.909866
f4be03ec-ed85-457f-aee5-ea43c00edd59,13,4,false,2024-04-02T03:25:07.746852
a5679a1a-8275-4fd0-842a-8363afb40be9,14,1,true,2024-02-15T03:51:05.562784
3389e065-cb48-4aca-8904-6c3cd38f4507,14,2,false,2024-02-29T00:28:21.551382
cffcb6b5-7ec9-479a-b903-ca72ec48ff62,14,3,true,2024-03-16T05:45:45.166527
15bd80cf-3afc-487d-a02b-084d924a295d,14,4,false,2024-03-29T20:27:06.479373
5fa1b9eb-4461-4c46-98cb-44562cf78a31,15,1,false,2024-02-14T17:12:24.386428
dbe6ccbd-2d10-427d-9196-fb232b58f199,15,2,true,2024-03-01T12:15:54.970867
f1806dbb-fbe8-42f3-bfa8-fe0e5a83cc9f,15,3,false,2024-03-17T19:45:06.997978
ab213b53-4f50-4c10-8221-2371dc1c6778,15,4,false,2024-04-02T19:28:25.528751
3e7fea22-d7d1-4b6a-a1ce-1780468168fb,16,1,true,2024-02-15T01:51:40.469914
e53252d4-ba97-4abc-bd2b-0b0728ea7af8,16,2,true,2024-03-01T18:46:26.029461
06007e0c-d39a-4a13-9e8e-50d0a3b6aa3d,16,3,false,2024-03-16T10:38:05.357009
63d8c9c8-122f-4330-9605-74cd7ecf1edd,16,4,false,2024-03-31T03:09:51.570376
afc690ef-86f3-4e9e-9840-5cd4316b0591,17,1,false,2024-02-15T09:41:41.155318
2911f4fc-5b4a-457e-8958-d09624c4bffa,17,2,false,2024-02-27T22:54:14.400335
d6ad54e0-01a9-42d2-8105-c840cb94c38d,17,3,false,2024-03-17T23:44:01.336558
9b3b33eb-f882-4bae-8a19-93b38560309a,17,4,false,2024-04-01T10:14:17.855221
72f17747-f9f4-4767-92d6-ccb0990d079b,18,1,true,2024-02-12T07:08:26.107619
60798359-1b8e-42e8-b75d-301bc72b0a34,18,2,true,2024-02-27T14:34:55.812365
cb0c9518-f9bc-4473-b0d9-e9dd6b9c7a14,18,3,true,2024-03-14T12:44:40.409958
89a72893-b558-45d4-ad0b-4ccdba3dcf98,18,4,true,2024-03-30T07:40:21.529925
10685123-0490-4f77-9fb0-ac0214dcaffc,19,1,false,2024-02-13T01:34:37.321693
7967c96a-7b84-4207-8120-c5633549c7c9,19,2,false,2024-02-29T14:01:05.886584
328a3888-66ff-4e5f-bde3-a5fbe45bb223,19,3,true,2024-03-17T08:37:40.311993
ef460efd-a598-4f29-8444-2d7232c39279,19,4,false,2024-04-01T00:40:19.403978
8739532f-4a12-42e2-a86a-e197222a6052,20,1,false,2024-02-13T06:35:44.787492
102a93d6-6baf-4183-a26a-e5d7c4206c97,20,2,false,2024-02-29T03:25:07.156997
e34cf57c-7579-46a8-b534-4bd5080347bc,20,3,false,2024-03-16T07:58:22.740315
3d704ff3-f4a3-4f6e-8a13-5085e83f05ae,20,4,true,2024-03-31T06:22:26.892641
c00e779f-2246-496b-894f-861288739f1e,21,1,false,2024-02-14T13:48:51.186286
413245ce-ffaf-4508-b171-70f6d6fef02e,21,2,false,2024-02-29T10:23:51.039720
4f05c071-3bb1-4fd1-8d29-ddd4f1d7e049,21,3,false,2024-03-17T23:55:53.040504
d0c40ee5-8914-450b-9b97-57f7c763fe60,21,4,false,2024-03-31T04:59:49.436543
d3187539-dd28-479c-b45e-cd8844fd6fdc,22,1,false,2024-02-12T16:06:28.969581
b5e43479-72f7-4c27-84f5-af225ccaa146,22,2,false,2024-02-27T15:54:36.255486
e3017c51-d604-42b2-8249-c7e1d66bed1c,22,3,false,2024-03-17T09:37:30.585027
7ecc1990-7ace-4481-bdb2-92434fc00c46,22,4,false,2024-04-02T03:31:06.192050
00d4dedc-7e80-4839-aac0-a6d3b1a79103,23,1,true,2024-02-15T10:50:01.113734
03e6ab08-38a2-4184-9f6a-52e0e43c5b7f,23,2,false,2024-02-28T14:25:17.742619
81c44e65-5bec-4e62-85fd-83a7757c0ae3,23,3,false,2024-03-14T12:43:53.275326
29e54ea9-d97d-4356-a16e-0510f3051ffb,23,4,false,2024-03-30T17:31:38.713065
b22e4ef7-71e8-4ec2-ba83-671673c64639,24,1,false,2024-02-13T13:44:14.640526
fa3f099b-a36c-495e-a99e-277c082d56cc,24,2,true,2024-02-29T08:51:45.160919
7ce1a458-2f03-4f93-8171-9ce9552c0f54,24,3,false,2024-03-15T12:10:17.345490
98108c71-834e-487c-a56f-8513e52414d9,24,4,true,2024-04-02T06:05:02.996888
df2b79a0-2b5b-44f0-ad32-c7b3d9d72157,25,1,true,2024-02-12T20:31:00.056871
75ddfbef-d945-4a44-8318-00731514fe93,25,2,true,2024-02-28T04:36:45.381019
bec50377-818d-455e-8b53-ce306d791db2,25,3,false,2024-03-15T07:18:30.668533
5bc1d60f-7ab1-4b7e-a7db-30048b5c6e3d,25,4,false,2024-04-01T05:07:15.323760
49b2b0bd-b2bc-4a62-bce3-1352f4f2183c,26,1,false,2024-02-14T11:52:09.097677
32b16927-9414-4412-85ae-6bb9c0613055,26,2,true,2024-02-29T21:05:50.263554
7b07582a-3946-416c-884e-6cd2f0c12276,26,3,false,2024-03-16T12:22:33.207077
cad21f8a-4faf-4a09-97a1-5595e63de554,26,4,false,2024-04-01T16:59:58.996226
dee3d6d3-bebb-41c6-848e-bc2bbcde2fe2,27,1,false,2024-02-13T12:47:12.361006
e6db48c7-51b7-474d-9297-802c9bc29848,27,2,false,2024-02-27T23:17:52.882138
50bd8768-5419-4068-8c9c-f63a3d35c742,27,3,true,2024-03-14T21:15:27.254070
40afd221-0f33-4266-bda9-09e01c09e2dc,27,4,true,2024-04-01T13:12:46.705159
8a065b0f-72cc-425a-834e-416deb9dad6a,28,1,true,2024-02-12T22:16:03.611247
b9b2c6b9-a223-473d-87c3-f902b2541659,28,2,false,2024-02-29T21:56:57.093346
14a27beb-ae14-47e6-a59c-01bc2088c682,28,3,false,2024-03-15T19:13:20.034939
57edb552-496c-427f-bf63-f2a554e4b99b,28,4,false,2024-03-30T15:54:52.012969
0da2c8a9-33df-4e31-8ceb-1ac987e5fb2e,29,1,true,2024-02-12T11:03:53.055733
f41a3462-bdf6-4f25-8fbd-5c84a0b7a082,29,2,true,2024-02-27T18:05:19.346420
c88a52f3-14f2-4272-9020-94990470f96f,29,3,false,2024-03-15T07:55:02.723465
e7db28fc-449a-4abb-aebe-5db97d6cfaab,29,4,true,2024-04-02T16:31:46.241558
c0784095-1391-4689-8652-91721c122a96,30,1,false,2024-02-14T05:12:39.830749
f4cbae32-4c27-40fc-9894-bed7ccb688f8,30,2,false,2024-02-28T15:58:09.483641
6203c20a-bfe7-4455-8cf3-a2b5b31f6684,30,3,false,2024-03-17T15:07:38.117102
dedf6fc3-0c39-46de-aa72-00cd0220b618,30,4,false,2024-03-31T10:48:50.766822
caf4900d-2a85-4ce6-b737-80a24c51aeaa,31,1,false,2024-02-11T21:39:31.047000
6cdade6c-a26c-44e2-a728-fe126cddf5f6,31,2,false,2024-02-27T13:54:26.807614
20e47f82-644c-46e2-8e4c-b6d45aff815d,31,3,false,2024-03-17T05:00:00.067073
82d70d76-409d-4169-a959-701d7605e48f,31,4,false,2024-03-31T19:21:34.868679
29be5aa9-1c4b-4086-bc6e-c997989bbdf6,32,1,false,2024-02-12T03:53:12.281877
9086a312-bbd6-4635-8099-b10327531698,32,2,true,2024-02-29T02:17:21.414854
d5900e0d-9716-45ae-8a27-0f8d7acb3212,32,3,true,2024-03-17T01:43:48.238101
996695f5-eda0-4879-b118-8ae5a2a99a49,32,4,false,2024-04-02T01:11:56.893270
6cfc6bbc-e49b-44a2-a4f2-e54b06f1982c,33,1,false,2024-02-14T18:16:15.335528
71c31050-347b-433f-98b0-ded38de4c452,33,2,false,2024-02-28T02:49:09.591982
77cca4e6-0411-42a3-b4d5-05aa59cd19b7,33,3,true,2024-03-17T10:42:25.139810
2fd48fd0-cd1b-4071-88f0-03b741f9ff48,33,4,false,2024-04-01T11:45:37.024649
4a3b1732-7c07-44b3-9670-af49167278c4,34,1,false,2024-02-11T18:18:56.984778
62b32381-4617-4ea8-9288-c6cd63c5e23b,34,2,true,2024-02-28T07:47:29.308172
92b8ed44-a0a1-424b-80a3-395a7e3e3cda,34,3,false,2024-03-14T06:52:59.224166
348254e3-0ef3-42a3-8808-de60d0b3f486,34,4,false,2024-03-30T14:09:09.223183
eba0fb6f-0a38-4ff4-9dbc-7d0ffccc8981,35,1,false,2024-02-13T13:07:08.769609
660ea9e1-3c27-47c7-9535-83d05b12e57c,35,2,false,2024-03-01T06:54:39.900632
dee6de10-1141-4f5f-94d2-45ed43b3c691,35,3,false,2024-03-18T00:28:40.903745
fef076db-f713-4925-9cf0-e712a00e6e34,35,4,false,2024-04-02T03:18:51.547745
07f8fe24-c50f-4bfa-9c13-11ecc18f0b1c,36,1,true,2024-02-13T14:36:20.924841
c4fc0d6b-201a-41d7-a422-73ecd9ae756a,36,2,true,2024-02-28T06:39:32.151084
128ec99c-686b-49dd-bdea-68fcace26e17,36,3,false,2024-03-16T17:23:55.120125
df41517b-e516-40df-9305-800d164c221b,36,4,false,2024-04-02T01:37:31.383530
130e8106-96dc-40f5-b85c-e5dc248a76fd,37,1,false,2024-02-12T13:06:57.772544
15f6a98a-6bea-4ea4-91aa-540d54fc77e2,37,2,true,2024-03-02T01:28:11.984980
864bf75d-2c0e-4f20-9214-15dd1b3db6d9,37,3,false,2024-03-16T03:29:11.381277
290cf4f5-5e8c-42a2-9113-da0e772e1167,37,4,false,2024-03-31T23:06:13.825494
8a526e8e-2dc4-4ac8-ae1f-2d0032081c4b,38,1,false,2024-02-12T22:41:58.111571
b1d8aaa3-8268-4c2b-aefe-455a87e8790f,38,2,false,2024-03-01T09:21:40.970951
355548fb-b1b8-43bb-88e3-a34c43237c96,38,3,true,2024-03-15T15:48:12.822121
61275b73-3630-4819-9771-4a23d8e3d0ad,38,4,false,2024-03-31T08:43:56.817222
78fe12b0-9d42-4632-baef-911e2dfad260,39,1,true,2024-02-14T18:27:37.572886
f62c001f-18ac-444f-a6ee-83661ee58cc1,39,2,false,2024-02-28T04:04:36.547859
a1bfee80-54be-40b4-999c-97945085a8eb,39,3,false,2024-03-17T08:47:56.557152
4bf6396c-2d1a-4d81-821c-1d422d96dafa,39,4,false,2024-04-01T18:25:14.208218
45f4c374-cece-42fb-bf5b-7f576b942ca9,40,1,true,2024-02-13T06:28:17.106345
9657121a-239b-4a4f-8cc7-5f9538a8520f,40,2,false,2024-02-29T13:39:26.818510
1c10f471-735e-42ca-b6f1-c38b778f64d8,40,3,false,2024-03-14T01:50:51.954329
d3c05aa1-6fd5-4c24-888a-34c8a16749bc,40,4,false,2024-04-02T19:54:49.132333
ef871c6a-7b95-4bb5-8eda-95bcc929957a,41,1,false,2024-02-12T07:12:21.248270
e80e60e0-7d12-41f3-9096-6a2a273b4531,41,2,false,2024-03-01T15:24:07.833488
113a698d-98be-40a3-a77f-5ebcf3cc4334,41,3,false,2024-03-15T15:50:12.033962
9672901c-24c7-4d6a-9ef8-86ff3779668b,41,4,false,2024-04-02T18:01:58.883719
13c7b114-bc9e-4755-ba27-61e682499a7c,42,1,true,2024-02-12T07:36:23.434907
c5481075-d4d8-4c43-a504-b6044dcc7648,42,2,false,2024-02-28T01:16:39.366684
6a5af4ea-ccd6-4429-a0fc-4a222e63004f,42,3,false,2024-03-14T13:25:34.149335
135dae68-90fe-4492-bcb5-3d5475378bb7,42,4,true,2024-03-30T13:31:01.152708
74f376a5-8ba1-42d9-b674-3fba3c42ae2b,43,1,false,2024-02-12T17:27:28.447805
92dfb24a-0bcc-442f-853c-7d21475a611f,43,2,false,2024-03-01T23:28:12.182108
1e67fc32-c14c-40ac-bcdf-8693f594cebb,43,3,false,2024-03-15T16:06:07.005574
0b7d880d-2a85-4a67-bc00-a27c8e535815,43,4,false,2024-04-01T07:44:15.515022
c2d1338c-bf2d-423b-9548-7111637358d2,44,1,false,2024-02-14T01:18:27.934842
f97e383f-a0b5-41e8-ba85-724f5ce04167,44,2,false,2024-03-01T00:52:56.297623
e3d49f02-6f85-454b-84ef-c6f61e205e2e,44,3,false,2024-03-14T11:27:15.875331
4139c872-384f-4349-92e3-e172085f8760,44,4,true,2024-04-02T02:41:40.669477
ebb1a3b9-26e2-4369-bc95-d42d6fb77a4f,45,1,true,2024-02-13T23:20:56.167075
ad78c83d-5ca7-4239-bf48-7ce155a18158,45,2,false,2024-03-01T20:52:28.223493
b34c8c83-13c5-439e-9f45-93a09dfd59da,45,3,true,2024-03-14T23:48:40.685642
a39f9bad-faef-43a1-a1ac-f7020fc3af5c,45,4,false,2024-03-30T21:32:20.329722
54a4c6a5-8bcf-44a9-a02a-7c290f70a2f8,46,1,false,2024-02-11T19:25:20.246368
60887e81-3f22-4720-b34f-8b52b7e5eb7c,46,2,false,2024-02-28T16:18:12.819954
3f60dd9d-8ade-43e2-985b-13d7ba1947fb,46,3,false,2024-03-14T23:52:54.235958
abfed6cc-9a39-475e-bdfe-7f5af641aa5a,46,4,false,2024-03-30T10:24:57.426562
ea7c06ac-aee0-474b-a39b-0449d67fc4be,47,1,true,2024-02-15T07:30:44.763585
28870f0e-0d19-45bc-89ad-3cc4408a3386,47,2,true,2024-02-27T12:23:06.442382
142d4840-7cdd-4167-8133-18ba516bc581,47,3,false,2024-03-17T11:42:57.767602
d78c9668-1d61-41bc-81f0-12c0b3727b7a,47,4,true,2024-04-02T17:00:14.854651
9ef3e75a-c68d-42d1-b189-86b33bd04bef,48,1,false,2024-02-12T19:33:08.965643
f0e8fc8a-6ea2-4f5f-a435-965c49de1e6c,48,2,true,2024-03-01T19:32:00.749145
e1334b35-19c0-4ca0-acfd-52686756f420,48,3,false,2024-03-17T21:50:39.841861
03fba4e1-7bab-4a9c-a427-8d0eb6b172fb,48,4,false,2024-04-01T07:52:31.305236
8512df38-e113-4ec5-a521-9989e1968c78,49,1,false,2024-02-14T20:14:10.283497
9859d99b-3a4d-4d34-b00e-2521c8cf6e32,49,2,false,2024-02-29T03:36:25.589767
e029e120-47e1-458a-bec9-5c22f069dcd9,49,3,false,2024-03-15T12:57:02.863072
f7655ebc-d4a8-4c89-a789-c1180a43e9da,49,4,false,2024-04-02T12:50:44.105742
006da5a6-bce2-4e04-b9a0-efe9c0046f93,50,1,false,2024-02-13T20:39:00.465055
6c1796fb-0741-486f-910a-886269afb351,50,2,true,2024-02-28T01:06:36.418425
6a2a438b-f80f-4bc6-a855-8b0f895f157c,50,3,false,2024-03-14T19:27:59.471041
172c26be-9666-4a32-9a55-be668b9147c6,50,4,false,2024-03-31T23:33:09.837565
9b47de5d-6ebf-4e6d-90f7-ebabcad0c331,51,1,false,2024-02-12T08:13:28.406603
15d0668e-d8c8-4691-8f24-f530f04556a6,51,2,false,2024-02-27T22:15:04.449734
7b94ee87-90e7-4c04-a012-97041730b212,51,3,false,2024-03-14T03:10:26.940519
23a50531-545f-401a-a054-e1f0b491aaa8,51,4,true,2024-04-02T05:47:16.933952
1141b92f-59ff-4626-ac13-9c53684273b4,52,1,false,2024-02-13T19:20:09.467532
27e2f4b6-06e6-499f-99f1-b0b337ff5e34,52,2,false,2024-02-27T05:55:50.003359
c556d46e-f59f-4e00-b7a0-cf5f39af2be5,52,3,false,2024-03-14T05:19:38.052007
a882ced8-841d-418e-ad21-88725df82018,52,4,true,2024-04-01T10:28:25.707366
efebcc3d-366c-4d7a-9b06-02fea84e4cd5,53,1,true,2024-02-12T21:48:23.123534
f2c9b0fb-9dc2-4d5b-9648-0814210c4683,53,2,false,2024-02-29T18:37:53.922970
52e8b39d-cceb-47db-a2a5-28fffc7e1030,53,3,false,2024-03-15T06:47:10.239130
f55ed8ae-d142-4d0d-8c7a-e234ac1a61be,53,4,false,2024-03-30T05:51:39.954889
19ec16ed-111d-4ca5-b2a1-9f14d866b4eb,54,1,false,2024-02-14T22:59:01.903130
61824f1c-11d8-4061-980e-4beee38d3c1f,54,2,false,2024-03-01T03:16:40.579110
1194b48a-5597-4ed6-a581-ec2fef4d6932,54,3,false,2024-03-14T07:25:50.410403
a3c0457d-d72a-47fa-8096-a6b5e4588d67,54,4,true,2024-04-02T11:25:58.986104
cb6697d1-1ab4-4718-9e8a-47925c4d8607,55,1,false,2024-02-12T05:37:32.226242
dadeb4bc-2ce5-400d-b23a-d2056d85e0a7,55,2,false,2024-03-01T21:59:00.346473
33db7b1c-117b-45ca-8d5d-d047df476693,55,3,false,2024-03-15T18:52:38.642755
83a954a7-4143-4d28-906b-6f952ae236de,55,4,true,2024-04-02T16:09:07.659170
da6325f2-b5d0-42f5-9083-d0ad11210333,56,1,true,2024-02-14T03:03:27.658121
64005d27-c775-4563-ade6-4c7a894f98bc,56,2,false,2024-03-01T21:02:03.625772
5f52e399-7863-42c4-b0ea-9794af23c6d6,56,3,false,2024-03-15T22:29:00.733285
4864fd42-66b2-4805-9ab2-9646c7797f44,56,4,false,2024-04-01T19:08:30.223731
5c671ede-1386-4f75-ac67-fa352f134799,57,1,false,2024-02-14T11:25:46.631245
3885923d-a343-4a9c-9da4-5f06168e05a5,57,2,false,2024-02-29T02:57:34.738463
53bad474-4836-4412-bcb2-bd52d53cedf4,57,3,false,2024-03-14T14:58:40.835236
d783131c-67b3-469b-af6e-8d64609929ce,57,4,false,2024-03-30T06:10:07.226991
56bae948-da85-4156-b23f-b5fe3269e4e9,58,1,false,2024-02-13T13:08:58.641220
2e70c440-b4b8-41fb-a07d-9fbe8bef0ef3,58,2,false,2024-03-02T04:48:12.905319
76e78ab5-7ed8-42b7-9257-316a6ea70c36,58,3,false,2024-03-16T23:48:47.099424
64f4fcbc-161b-4511-8692-83e8cef59482,58,4,true,2024-03-30T14:07:19.659251
faebeb60-e7c0-47fa-8912-ac05ccdcef8e,59,1,false,2024-02-13T13:34:05.420035
f36e7cd1-9187-4cd6-971d-60c6d1ce68ed,59,2,true,2024-02-28T13:38:54.590646
63fd8a5a-009a-4b10-a2b8-cf1336ed285f,59,3,false,2024-03-15T16:00:26.540524
3759dea3-d677-4d94-82a9-c05fec604f5d,59,4,false,2024-03-31T22:05:52.547128
cf4a264e-355e-41da-bf98-00bd96bf09ab,60,1,false,2024-02-11T09:39:07.794657
e4793d1d-c061-4c32-b523-62a0e03f5388,60,2,true,2024-02-28T15:41:03.365640
f628afde-9bd7-4f5c-b443-59699647de37,60,3,true,2024-03-15T00:47:04.136563
8f0eea37-91cf-4041-839b-c61f4c97bf28,60,4,true,2024-04-01T19:39:48.227082
8a1e3c22-0a75-42d9-b131-e5fc65618f40,61,1,true,2024-02-13T12:58:21.661980
2ff33f42-98a6-496b-9cce-af40a6a0d150,61,2,false,2024-02-27T17:51:01.670363
b9ff0b4d-7bc8-4652-ac36-8e9f9789c423,61,3,true,2024-03-16T18:54:09.236772
4ae57f6a-92ab-45b5-8114-614b90206221,61,4,false,2024-04-01T23:28:18.846073
8ee83341-631f-41ec-b768-c87380078847,62,1,false,2024-02-14T22:14:09.796582
fddb5a88-c6aa-43e5-89a8-76319d798021,62,2,false,2024-02-28T11:30:34.990859
cf9dbd3b-cd93-46a0-8db7-965624b649ea,62,3,false,2024-03-16T18:01:09.113891
512a302f-09ce-4f35-a3f7-dd9ce2e6b4f1,62,4,false,2024-03-30T21:51:38.120656
57ea0371-1ed4-4d59-b597-943909613139,63,1,false,2024-02-13T18:13:50.584459
3a6ae141-48f6-4c46-a3b8-0d5c9ee9e5b2,63,2,true,2024-02-27T22:37:46.183703
5096a26e-0978-4f89-a65c-9b3ea2de02e4,63,3,false,2024-03-14T13:56:06.369478
7a977322-1879-4926-bca7-b1d9d3656fca,63,4,false,2024-04-02T05:04:26.762371
2bf04a39-5167-4e2c-ac8a-3ad58844184e,64,1,true,2024-02-12T11:39:21.515051
4a1f8309-77ce-4501-a07e-db91fe3b4f57,64,2,false,2024-02-29T22:16:32.392947
a57d891d-e7be-428d-af5e-c833a9d68eed,64,3,false,2024-03-16T07:27:39.575770
b25d6693-4c0c-4dc8-8458-7c8c741052f2,64,4,true,2024-04-02T05:09:20.521104
89e40266-0a2b-47af-8824-7413ce635509,65,1,true,2024-02-11T22:57:28.511763
18e5c665-188a-4d79-8691-d3f7a31f5522,65,2,true,2024-03-01T01:33:44.764875
82086235-e1c6-4f89-b4c3-21784d8c064f,65,3,false,2024-03-16T00:27:52.030005
cad17b72-a93f-454c-80ba-5b2a93ed490e,65,4,true,2024-04-01T10:38:11.430798
16884b38-813f-4401-a6a6-adb3a7dafe95,66,1,true,2024-02-14T10:12:49.299698
bbfc42e0-d4a4-43ea-9ce0-7fa958f448b7,66,2,true,2024-02-28T11:28:29.406432
5c99be8c-f866-4b42-b9af-44ad49114c94,66,3,false,2024-03-16T12:35:29.035474
e31d985f-4df4-4742-89dd-ae785538780a,66,4,false,2024-03-30T00:49:43.637040
c69bdbd1-f38a-4286-ab74-ea004a899a19,67,1,true,2024-02-12T18:09:13.365392
75987818-7f83-43e7-b915-ab7fec21bb83,67,2,true,2024-02-27T11:40:25.298473
5cd4c42d-7b9d-4375-9e36-3d7af370e79d,67,3,false,2024-03-17T02:36:22.251465
64b5d0f0-be78-4865-80fc-86579d0e76d5,67,4,false,2024-04-02T15:49:57.146592
0bd49fd8-2bf5-49fb-9dd6-02c4bfea9210,68,1,true,2024-02-13T23:44:23.681641
75488581-c7c1-4039-af60-6902cf470bbd,68,2,false,2024-02-29T08:34:01.076791
a750f2fe-6fa7-4813-b5b9-7b0c6bb9d50b,68,3,false,2024-03-15T16:27:17.591092
8349d81a-2776-4bf9-addc-467d2ccbaf71,68,4,false,2024-03-30T04:53:08.097430
8a564737-8d74-4202-81b8-0e4dee0920ff,69,1,false,2024-02-14T02:10:05.137385
a7b3a68f-1e55-48be-ba10-3180a144f6ae,69,2,true,2024-02-27T10:40:24.975017
b4c1857e-b4a4-42d9-b6da-47f0b34f2600,69,3,false,2024-03-16T22:06:29.447309
d4930f04-7f64-4b77-b8b7-59bd7804dc12,69,4,true,2024-03-30T02:47:34.939516
7bc03de7-91bf-449c-98a1-4d7e4e0103b9,70,1,true,2024-02-14T19:37:40.070475
552b990d-33a7-44ac-9b2f-195421f4af62,70,2,false,2024-02-28T06:27:31.137916
c79c7041-41b8-4eea-bd58-c025d7ce9368,70,3,false,2024-03-17T07:12:51.916798
9eb1cb3e-79b4-48fc-9d37-13161ece1304,70,4,false,2024-04-01T03:20:50.229976
2536160c-234f-4c89-be62-e73cbcf69e3a,71,1,true,2024-02-11T08:55:45.054246
8c8d729a-6d77-4282-b6b1-1a09d745262e,71,2,false,2024-02-27T14:27:00.304894
4747b5db-e049-40ba-b6a5-6447bfe5a037,71,3,true,2024-03-16T13:20:20.070801
